hub,plant,dist_h_p ,cost_per_unit_h_p ,train_cost_h_p ,train_cap_h_p
18063,9186,756.1729644,14.43729645,60000,20000
18063,9187,791.278091,14.99999652,60000,20000
18063,9188,789.893965,14.97781036,60000,20000
18063,9189,598.5904717,11.91140667,60000,20000
18063,9190,599.1786012,11.9208338,60000,20000
18063,9192,599.7837321,11.93053344,60000,20000
18063,9193,610.440829,12.10135605,60000,20000
18063,9194,608.6055849,12.07193892,60000,20000
18063,9195,598.5904717,11.91140667,60000,20000
18063,9197,608.6055849,12.07193892,60000,20000
18063,9198,598.5904717,11.91140667,60000,20000
18063,9199,525.9878297,10.74765892,60000,20000
18063,9200,547.7250103,11.09608419,60000,20000
18063,9202,547.5702805,11.09360403,60000,20000
18063,9203,319.9555793,7.445167981,60000,20000
18063,9204,585.7055322,11.70487397,60000,20000
18063,10066,657.4116978,12.8542521,60000,20000
18063,10059,1287.637954,22.95614877,60000,20000
18063,10056,1194.26721,21.45950911,60000,20000
18063,10057,1210.134727,21.71384955,60000,20000
18063,10058,1147.148791,20.70424797,60000,20000
18063,10060,1276.12281,22.77157252,60000,20000
18063,10061,1201.290217,21.57208089,60000,20000
18063,10062,1285.935439,22.92885915,60000,20000
18063,10063,1178.268802,21.20307063,60000,20000
18063,10065,1672.716845,29.12857831,60000,20000
18063,10067,1306.69986,23.26169205,60000,20000
18082,541,538.4712144,10.94775509,60000,20000
18082,542,563.1719195,11.3436827,60000,20000
18082,543,1081.472858,19.65152844,60000,20000
18082,544,511.6623925,10.51803649,60000,20000
18082,545,563.1719195,11.3436827,60000,20000
18082,546,406.2447219,8.828296648,60000,20000
18082,9039,342.203887,7.801786104,60000,20000
18082,9040,277.0769405,6.757866279,60000,20000
18082,9041,332.5065421,7.646347364,60000,20000
18082,9043,295.3233317,7.050337684,60000,20000
18082,9044,303.6764209,7.184229351,60000,20000
18082,9045,241.9714455,6.1951603,60000,20000
18082,9046,926.688133,17.17048408,60000,20000
18082,9047,821.7862367,15.48901159,60000,20000
18082,9048,361.4276049,8.109923079,60000,20000
18082,9049,341.8726696,7.79647702,60000,20000
18082,9050,321.8404868,7.475381162,60000,20000
18082,9051,364.0183982,8.151450906,60000,20000
18082,9053,511.2386618,10.51124451,60000,20000
18082,9054,512.3512214,10.52907773,60000,20000
18082,9055,528.5924912,10.78940904,60000,20000
18082,9056,508.8759265,10.47337223,60000,20000
18082,9057,523.197863,10.70293855,60000,20000
18082,9059,516.7051144,10.59886628,60000,20000
18082,9060,417.3407434,9.006154776,60000,20000
18082,9061,320.7526153,7.457943671,60000,20000
18082,9062,310.9924557,7.301498072,60000,20000
18082,9063,496.4158461,10.2736496,60000,20000
18082,9064,385.7246533,8.499380468,60000,20000
18082,9065,398.7627437,8.708368019,60000,20000
18082,9066,385.7246533,8.499380468,60000,20000
18082,9067,320.7526153,7.457943671,60000,20000
18082,9069,879.3975666,16.4124636,60000,20000
18082,9070,897.0716886,16.6957621,60000,20000
18082,9071,864.156201,16.16815975,60000,20000
18082,9072,911.909683,16.93360031,60000,20000
18082,9074,884.0671776,16.48731279,60000,20000
18082,9075,889.6936231,16.57749908,60000,20000
18082,9076,864.156201,16.16815975,60000,20000
18082,9077,889.8245948,16.57959843,60000,20000
18082,9078,889.6936231,16.57749908,60000,20000
18082,9079,888.7363631,16.56215516,60000,20000
18082,9080,911.909683,16.93360031,60000,20000
18082,9081,312.3746949,7.323653984,60000,20000
18082,9083,309.3755273,7.275580328,60000,20000
18082,9084,979.5015522,18.01703038,60000,20000
18082,9085,570.1830584,11.45606424,60000,20000
18082,9086,342.203887,7.801786104,60000,20000
18082,9087,571.3103482,11.47413357,60000,20000
18082,9088,978.681098,18.00387932,60000,20000
18082,9089,835.323907,15.70600691,60000,20000
18082,9090,905.3207152,16.82798574,60000,20000
18082,9091,936.0193719,17.32005451,60000,20000
18082,9092,905.3207152,16.82798574,60000,20000
18082,9093,308.4227263,7.26030788,60000,20000
18082,9094,321.4794447,7.469594019,60000,20000
18082,9095,310.2041596,7.288862475,60000,20000
18082,9096,316.3058756,7.386666881,60000,20000
18082,9097,241.9714455,6.1951603,60000,20000
18082,9098,302.5333707,7.165907398,60000,20000
18082,9099,935.247058,17.30767509,60000,20000
18082,9100,294.5566324,7.038048261,60000,20000
18082,9101,911.6499897,16.92943768,60000,20000
18082,9102,975.9270875,17.95973529,60000,20000
18082,9103,911.909683,16.93360031,60000,20000
18082,9104,921.217271,17.08279164,60000,20000
18082,9105,1014.569089,18.57912792,60000,20000
18082,9106,901.739425,16.77058124,60000,20000
18082,9107,741.5448197,14.20282191,60000,20000
18082,9108,215.3760702,5.768863029,60000,20000
18082,9109,253.0139409,6.372160458,60000,20000
18082,9110,300.4065581,7.13181672,60000,20000
18082,9111,258.4965245,6.460040791,60000,20000
18082,9113,281.9044308,6.835246122,60000,20000
18082,9114,283.0731473,6.853979478,60000,20000
18082,9115,301.5923215,7.150823321,60000,20000
18082,9116,286.7120592,6.912307597,60000,20000
18082,9117,283.6858977,6.863801254,60000,20000
18082,9118,300.4065581,7.13181672,60000,20000
18082,9119,301.5923215,7.150823321,60000,20000
18082,9120,342.0241115,7.798904483,60000,20000
18082,9121,215.3760702,5.768863029,60000,20000
18082,9122,286.6777188,6.911757155,60000,20000
18082,9123,291.9810255,6.996763857,60000,20000
18082,9124,300.8894948,7.139557713,60000,20000
18082,9125,281.9044308,6.835246122,60000,20000
18082,9126,258.4965245,6.460040791,60000,20000
18082,9127,316.9014654,7.396213589,60000,20000
18082,9128,475.3300597,9.935665526,60000,20000
18082,9129,926.688133,17.17048408,60000,20000
18082,9130,906.1422184,16.84115362,60000,20000
18082,9131,744.8197152,14.25531521,60000,20000
18082,9132,694.0102364,13.44089008,60000,20000
18082,9133,1018.835049,18.647507,60000,20000
18082,9134,312.3746949,7.323653984,60000,20000
18082,9135,321.0313605,7.462411678,60000,20000
18082,9136,309.3755273,7.275580328,60000,20000
18082,9137,312.3746949,7.323653984,60000,20000
18082,9140,474.3517608,9.919984374,60000,20000
18082,9141,942.658976,17.42648073,60000,20000
18082,9142,1051.177345,19.16592167,60000,20000
18082,9143,875.0127181,16.34217886,60000,20000
18082,9144,879.5498648,16.41490478,60000,20000
18082,9145,888.2068686,16.5536679,60000,20000
18082,9146,880.5011636,16.43015315,60000,20000
18082,9147,945.2681256,17.46830279,60000,20000
18082,9148,971.9846648,17.89654219,60000,20000
18082,9149,852.047713,15.97407279,60000,20000
18082,9150,851.2227408,15.96084931,60000,20000
18082,9151,660.1034337,12.89739794,60000,20000
18082,9152,649.4097998,12.72598968,60000,20000
18082,9153,443.3250768,9.422657656,60000,20000
18082,9154,531.6980343,10.83918779,60000,20000
18082,9155,222.7048225,5.8863356,60000,20000
18082,9156,566.9472344,11.40419722,60000,20000
18082,9158,541.5935756,10.99780342,60000,20000
18082,9159,292.1325944,6.999193356,60000,20000
18082,9160,335.482915,7.694055644,60000,20000
18082,9161,328.9670536,7.589612902,60000,20000
18082,9162,335.482915,7.694055644,60000,20000
18082,9163,299.9180177,7.123985905,60000,20000
18082,9164,328.9670536,7.589612902,60000,20000
18082,9165,301.4751023,7.148944415,60000,20000
18082,9166,335.482915,7.694055644,60000,20000
18082,9167,298.4791781,7.100922746,60000,20000
18082,9168,296.885332,7.075374986,60000,20000
18082,9169,547.2634371,11.08868563,60000,20000
18082,9171,549.8687958,11.13044693,60000,20000
18082,9172,551.6505087,11.159006,60000,20000
18082,9173,547.2634371,11.08868563,60000,20000
18082,9174,528.5924912,10.78940904,60000,20000
18082,9175,547.2634371,11.08868563,60000,20000
18082,9176,541.1542616,10.99076166,60000,20000
18082,9177,541.3824783,10.99441974,60000,20000
18082,9178,176.975666,5.153342951,60000,20000
18082,9180,926.329228,17.1647312,60000,20000
18082,9182,336.6792573,7.713231815,60000,20000
18082,9183,1047.368809,19.10487465,60000,20000
18082,9184,373.5208482,8.303765675,60000,20000
18082,9185,1117.542938,20.22969576,60000,20000
18082,9186,1139.791113,20.58631176,60000,20000
18082,9187,1174.89624,21.14901183,60000,20000
18082,9188,1113.432067,20.1638026,60000,20000
18082,9189,338.5264163,7.742839927,60000,20000
18082,9190,340.0891803,7.76788947,60000,20000
18082,9192,351.5855335,7.952164517,60000,20000
18082,9193,347.1501157,7.881069204,60000,20000
18082,9194,349.5161639,7.918994591,60000,20000
18082,9195,338.5264163,7.742839927,60000,20000
18082,9197,349.5161639,7.918994591,60000,20000
18082,9198,338.5264163,7.742839927,60000,20000
18082,9199,841.6893028,15.80803783,60000,20000
18082,9200,864.3845991,16.17182074,60000,20000
18082,9202,866.3015793,16.20254801,60000,20000
18082,9203,965.7215244,17.79615031,60000,20000
18082,9204,1028.286831,18.79900961,60000,20000
18082,10066,134.9869778,4.480306266,60000,20000
18082,10059,1933.403899,33.3071311,60000,20000
18082,10056,1840.033155,31.81049145,60000,20000
18082,10057,1855.900672,32.06483188,60000,20000
18082,10058,1792.914736,31.05523031,60000,20000
18082,10060,1921.888755,33.12255485,60000,20000
18082,10061,1788.104272,30.97812338,60000,20000
18082,10062,1931.701384,33.27984148,60000,20000
18082,10063,1824.034747,31.55405296,60000,20000
18082,10065,2318.48279,39.47956065,60000,20000
18082,10067,1952.465805,33.61267438,60000,20000
18127,541,564.1519893,11.35939224,60000,20000
18127,542,416.3529271,8.990321069,60000,20000
18127,543,1218.239803,21.8437658,60000,20000
18127,544,411.4761675,8.912151489,60000,20000
18127,545,416.3529271,8.990321069,60000,20000
18127,546,461.1970135,9.709126929,60000,20000
18127,9039,546.3076062,11.07336462,60000,20000
18127,9040,521.4855516,10.67549191,60000,20000
18127,9041,486.9122451,10.12131638,60000,20000
18127,9043,483.9825094,10.07435564,60000,20000
18127,9044,448.6765081,9.508435749,60000,20000
18127,9045,492.1408201,10.20512521,60000,20000
18127,9046,1053.516283,19.20341249,60000,20000
18127,9047,958.5531819,17.68124895,60000,20000
18127,9048,611.5969795,12.11988798,60000,20000
18127,9049,592.0420442,11.80644193,60000,20000
18127,9050,572.0098614,11.48534607,60000,20000
18127,9051,614.1877729,12.16141581,60000,20000
18127,9053,761.4080364,14.52120942,60000,20000
18127,9054,762.520596,14.53904263,60000,20000
18127,9055,778.7618658,14.79937395,60000,20000
18127,9056,759.0453011,14.48333713,60000,20000
18127,9057,773.3672376,14.71290345,60000,20000
18127,9059,766.874489,14.60883118,60000,20000
18127,9060,549.8658789,11.13040017,60000,20000
18127,9061,570.92199,11.46790858,60000,20000
18127,9062,561.1618303,11.31146298,60000,20000
18127,9063,649.779717,12.73191908,60000,20000
18127,9064,635.8940279,12.50934537,60000,20000
18127,9065,648.9321183,12.71833292,60000,20000
18127,9066,635.8940279,12.50934537,60000,20000
18127,9067,570.92199,11.46790858,60000,20000
18127,9069,1016.164512,18.60470096,60000,20000
18127,9070,1030.165287,18.82911939,60000,20000
18127,9071,1000.923146,18.36039711,60000,20000
18127,9072,1048.676628,19.12583767,60000,20000
18127,9074,1020.834123,18.67955015,60000,20000
18127,9075,1026.460568,18.76973645,60000,20000
18127,9076,1000.923146,18.36039711,60000,20000
18127,9077,1026.59154,18.77183579,60000,20000
18127,9078,1026.460568,18.76973645,60000,20000
18127,9079,1025.503308,18.75439253,60000,20000
18127,9080,1048.676628,19.12583767,60000,20000
18127,9081,562.5440695,11.33361889,60000,20000
18127,9083,559.544902,11.28554523,60000,20000
18127,9084,1106.329702,20.04995879,60000,20000
18127,9085,820.3524331,15.46602915,60000,20000
18127,9086,546.3076062,11.07336462,60000,20000
18127,9087,821.4797229,15.48409848,60000,20000
18127,9088,1115.448043,20.19611668,60000,20000
18127,9089,972.0908522,17.89824427,60000,20000
18127,9090,1032.148865,18.86091416,60000,20000
18127,9091,1062.847522,19.35298292,60000,20000
18127,9092,1032.148865,18.86091416,60000,20000
18127,9093,453.4228135,9.584514278,60000,20000
18127,9094,466.4795319,9.793800417,60000,20000
18127,9095,455.2042469,9.613068873,60000,20000
18127,9096,461.3059629,9.710873279,60000,20000
18127,9097,492.1408201,10.20512521,60000,20000
18127,9098,552.7027453,11.1758723,60000,20000
18127,9099,1072.014003,19.49991246,60000,20000
18127,9100,544.726007,11.04801317,60000,20000
18127,9101,1048.416935,19.12167505,60000,20000
18127,9102,1088.227398,19.75979696,60000,20000
18127,9103,1048.676628,19.12583767,60000,20000
18127,9104,1048.045421,19.11572005,60000,20000
18127,9105,1151.336034,20.77136528,60000,20000
18127,9106,1028.567575,18.80350965,60000,20000
18127,9107,868.3729694,16.23575033,60000,20000
18127,9108,465.5454448,9.778827935,60000,20000
18127,9109,503.1833155,10.38212536,60000,20000
18127,9110,550.5759327,11.14178163,60000,20000
18127,9111,508.6658991,10.4700057,60000,20000
18127,9113,532.0738054,10.84521103,60000,20000
18127,9114,533.2425219,10.86394438,60000,20000
18127,9115,551.7616961,11.16078823,60000,20000
18127,9116,536.8814338,10.9222725,60000,20000
18127,9117,533.8552723,10.87376616,60000,20000
18127,9118,550.5759327,11.14178163,60000,20000
18127,9119,551.7616961,11.16078823,60000,20000
18127,9120,592.1934861,11.80886939,60000,20000
18127,9121,465.5454448,9.778827935,60000,20000
18127,9122,536.8470934,10.92172206,60000,20000
18127,9123,542.1504001,11.00672876,60000,20000
18127,9124,551.0588695,11.14952262,60000,20000
18127,9125,532.0738054,10.84521103,60000,20000
18127,9126,508.6658991,10.4700057,60000,20000
18127,9127,567.07084,11.40617849,60000,20000
18127,9128,725.4994343,13.94563043,60000,20000
18127,9129,1053.516283,19.20341249,60000,20000
18127,9130,1042.909164,19.03339098,60000,20000
18127,9131,933.5168972,17.27994234,60000,20000
18127,9132,944.179611,17.45085499,60000,20000
18127,9133,1207.532231,21.67213413,60000,20000
18127,9134,562.5440695,11.33361889,60000,20000
18127,9135,571.2007352,11.47237658,60000,20000
18127,9136,559.544902,11.28554523,60000,20000
18127,9137,562.5440695,11.33361889,60000,20000
18127,9140,724.5211354,13.92994928,60000,20000
18127,9141,1079.425921,19.61871809,60000,20000
18127,9142,1239.874527,22.1905488,60000,20000
18127,9143,1082.962025,19.6753983,60000,20000
18127,9144,1068.247047,19.43953191,60000,20000
18127,9145,1076.904051,19.57829503,60000,20000
18127,9146,1010.416652,18.51256851,60000,20000
18127,9147,1133.965308,20.49292992,60000,20000
18127,9148,1108.75161,20.08877956,60000,20000
18127,9149,983.0736309,18.07428723,60000,20000
18127,9150,982.2484914,18.06106107,60000,20000
18127,9151,910.2728083,16.90736284,60000,20000
18127,9152,899.5791744,16.73595459,60000,20000
18127,9153,667.1204919,13.00987436,60000,20000
18127,9154,781.8674089,14.8491527,60000,20000
18127,9155,367.7049097,8.210541998,60000,20000
18127,9156,817.116609,15.41416213,60000,20000
18127,9158,791.7629502,15.00776833,60000,20000
18127,9159,542.3019691,11.00915826,60000,20000
18127,9160,585.6522896,11.70402055,60000,20000
18127,9161,579.1364282,11.59957781,60000,20000
18127,9162,585.6522896,11.70402055,60000,20000
18127,9163,550.0873923,11.13395081,60000,20000
18127,9164,579.1364282,11.59957781,60000,20000
18127,9165,551.644477,11.15890932,60000,20000
18127,9166,585.6522896,11.70402055,60000,20000
18127,9167,548.6485527,11.11088765,60000,20000
18127,9168,485.5445096,10.09939295,60000,20000
18127,9169,797.4328117,15.09865054,60000,20000
18127,9171,800.0381705,15.14041183,60000,20000
18127,9172,801.8198833,15.16897091,60000,20000
18127,9173,797.4328117,15.09865054,60000,20000
18127,9174,778.7618658,14.79937395,60000,20000
18127,9175,797.4328117,15.09865054,60000,20000
18127,9176,791.3236362,15.00072656,60000,20000
18127,9177,791.5518529,15.00438465,60000,20000
18127,9178,427.1450407,9.163307857,60000,20000
18127,9180,1063.096173,19.35696856,60000,20000
18127,9182,586.8486319,11.72319672,60000,20000
18127,9183,1184.135755,21.29711201,60000,20000
18127,9184,592.717693,11.8172719,60000,20000
18127,9185,1306.24012,23.25432289,60000,20000
18127,9186,1328.488295,23.61093889,60000,20000
18127,9187,1363.593422,24.17363896,60000,20000
18127,9188,1302.129249,23.18842973,60000,20000
18127,9189,525.5712863,10.74098215,60000,20000
18127,9190,527.1340502,10.76603169,60000,20000
18127,9192,538.6304035,10.95030674,60000,20000
18127,9193,534.1949856,10.87921142,60000,20000
18127,9194,536.5610338,10.91713681,60000,20000
18127,9195,525.5712863,10.74098215,60000,20000
18127,9197,536.5610338,10.91713681,60000,20000
18127,9198,525.5712863,10.74098215,60000,20000
18127,9199,1030.386485,18.83266496,60000,20000
18127,9200,1053.081781,19.19644787,60000,20000
18127,9202,1054.998761,19.22717514,60000,20000
18127,9203,1092.549674,19.82907872,60000,20000
18127,9204,1216.984013,21.82363674,60000,20000
18127,10066,182.724974,5.245498608,60000,20000
18127,10059,2060.232049,35.34005951,60000,20000
18127,10056,1966.861305,33.84341986,60000,20000
18127,10057,1982.728822,34.09776029,60000,20000
18127,10058,1919.742886,33.08815872,60000,20000
18127,10060,2048.716905,35.15548326,60000,20000
18127,10061,1900.404582,32.77818505,60000,20000
18127,10062,2058.529534,35.31276989,60000,20000
18127,10063,1950.862897,33.58698137,60000,20000
18127,10065,2445.31094,41.51248906,60000,20000
18127,10067,2079.293954,35.64560279,60000,20000
18286,541,385.3293309,8.493043845,60000,20000
18286,542,624.1490474,12.32108508,60000,20000
18286,543,455.4121457,9.616401284,60000,20000
18286,544,538.0051527,10.94028459,60000,20000
18286,545,624.1490474,12.32108508,60000,20000
18286,546,534.1602355,10.87865441,60000,20000
18286,9039,524.9504516,10.73103079,60000,20000
18286,9040,532.8155094,10.8570998,60000,20000
18286,9041,562.6473518,11.3352744,60000,20000
18286,9043,525.4641414,10.73926472,60000,20000
18286,9044,606.5375194,12.0387899,60000,20000
18286,9045,491.0778305,10.18808654,60000,20000
18286,9046,302.6886395,7.168396203,60000,20000
18286,9047,195.7255248,5.453884436,60000,20000
18286,9048,534.1346816,10.87824481,60000,20000
18286,9049,514.5797463,10.56479875,60000,20000
18286,9050,501.0209974,10.34746557,60000,20000
18286,9051,536.725475,10.91977264,60000,20000
18286,9053,660.8941176,12.91007181,60000,20000
18286,9054,665.8895805,12.99014409,60000,20000
18286,9055,678.247947,13.18823634,60000,20000
18286,9056,658.5313822,12.87219953,60000,20000
18286,9057,678.8694089,13.19819775,60000,20000
18286,9059,666.3605702,12.99769358,60000,20000
18286,9060,213.9300672,5.745685048,60000,20000
18286,9061,480.1790157,10.01338944,60000,20000
18286,9062,483.6995324,10.0698198,60000,20000
18286,9063,200.786274,5.535003185,60000,20000
18286,9064,379.3001501,8.396402106,60000,20000
18286,9065,393.3078115,8.620930911,60000,20000
18286,9066,379.3001501,8.396402106,60000,20000
18286,9067,480.1790157,10.01338944,60000,20000
18286,9069,253.3368547,6.377336444,60000,20000
18286,9070,271.0109767,6.660634945,60000,20000
18286,9071,238.0954891,6.133032595,60000,20000
18286,9072,285.848971,6.898473157,60000,20000
18286,9074,258.0064657,6.452185638,60000,20000
18286,9075,263.6329111,6.542371933,60000,20000
18286,9076,238.0954891,6.133032595,60000,20000
18286,9077,263.7638829,6.544471278,60000,20000
18286,9078,263.6329111,6.542371933,60000,20000
18286,9079,262.6756512,6.527028013,60000,20000
18286,9080,285.848971,6.898473157,60000,20000
18286,9081,491.5552055,10.19573839,60000,20000
18286,9083,483.7017843,10.0698559,60000,20000
18286,9084,358.2617741,8.059177977,60000,20000
18286,9085,610.073781,12.09547264,60000,20000
18286,9086,524.9504516,10.73103079,60000,20000
18286,9087,618.6965774,12.23368744,60000,20000
18286,9088,352.620386,7.968752168,60000,20000
18286,9089,209.2631951,5.670879754,60000,20000
18286,9090,323.3847178,7.500133641,60000,20000
18286,9091,352.1713723,7.961554926,60000,20000
18286,9092,323.3847178,7.500133641,60000,20000
18286,9093,611.2838248,12.11486843,60000,20000
18286,9094,624.3405432,12.32415457,60000,20000
18286,9095,613.0652581,12.14342302,60000,20000
18286,9096,619.1669741,12.24122743,60000,20000
18286,9097,491.0778305,10.18808654,60000,20000
18286,9098,485.2799353,10.09515208,60000,20000
18286,9099,309.1863461,7.272547941,60000,20000
18286,9100,468.8828894,9.832323834,60000,20000
18286,9101,285.5892777,6.894310533,60000,20000
18286,9102,431.9142337,9.239753252,60000,20000
18286,9103,285.848971,6.898473157,60000,20000
18286,9104,299.4238754,7.116065299,60000,20000
18286,9105,388.5083766,8.544000768,60000,20000
18286,9106,317.8914254,7.412081657,60000,20000
18286,9107,339.0375509,7.751032903,60000,20000
18286,9108,487.0412782,10.12338465,60000,20000
18286,9109,456.9122092,9.640445802,60000,20000
18286,9110,459.8329585,9.687262491,60000,20000
18286,9111,462.3947929,9.728326135,60000,20000
18286,9113,449.2401444,9.517470274,60000,20000
18286,9114,456.4311552,9.632734986,60000,20000
18286,9115,474.2993982,9.919145054,60000,20000
18286,9116,464.2766548,9.7584905,60000,20000
18286,9117,450.3685506,9.535557497,60000,20000
18286,9118,459.8329585,9.687262491,60000,20000
18286,9119,474.2993982,9.919145054,60000,20000
18286,9120,521.2046221,10.67098889,60000,20000
18286,9121,487.0412782,10.12338465,60000,20000
18286,9122,443.855517,9.431160083,60000,20000
18286,9123,450.4353211,9.536627762,60000,20000
18286,9124,451.2441604,9.549592648,60000,20000
18286,9125,449.2401444,9.517470274,60000,20000
18286,9126,462.3947929,9.728326135,60000,20000
18286,9127,465.333139,9.775424885,60000,20000
18286,9128,468.9055565,9.832687165,60000,20000
18286,9129,302.6886395,7.168396203,60000,20000
18286,9130,280.0815064,6.806026467,60000,20000
18286,9131,358.4301697,8.061877189,60000,20000
18286,9132,741.3964655,14.20044395,60000,20000
18286,9133,564.5545669,11.36584515,60000,20000
18286,9134,491.5552055,10.19573839,60000,20000
18286,9135,500.2118712,10.33449608,60000,20000
18286,9136,483.7017843,10.0698559,60000,20000
18286,9137,491.5552055,10.19573839,60000,20000
18286,9140,514.2424834,10.55939277,60000,20000
18286,9141,316.5982641,7.391353575,60000,20000
18286,9142,521.2361709,10.67149458,60000,20000
18286,9143,439.9843608,9.369109319,60000,20000
18286,9144,426.9203309,9.159705983,60000,20000
18286,9145,416.19537,8.987795586,60000,20000
18286,9146,254.4404517,6.395025999,60000,20000
18286,9147,490.9876434,10.18664094,60000,20000
18286,9148,345.9239529,7.86141504,60000,20000
18286,9149,225.987001,5.938945639,60000,20000
18286,9150,225.1620288,5.92572216,60000,20000
18286,9151,654.8936452,12.81389024,60000,20000
18286,9152,665.5872791,12.9852985,60000,20000
18286,9153,262.3106472,6.521177364,60000,20000
18286,9154,681.3534901,13.23801509,60000,20000
18286,9155,625.4669504,12.34220975,60000,20000
18286,9156,701.7315656,13.56465526,60000,20000
18286,9158,689.6265978,13.37062474,60000,20000
18286,9159,471.3131051,9.871277762,60000,20000
18286,9160,514.6634256,10.56614005,60000,20000
18286,9161,508.1475643,10.46169731,60000,20000
18286,9162,514.6634256,10.56614005,60000,20000
18286,9163,479.0985283,9.996070311,60000,20000
18286,9164,508.1475643,10.46169731,60000,20000
18286,9165,480.655613,10.02102882,60000,20000
18286,9166,514.6634256,10.56614005,60000,20000
18286,9167,472.8054351,9.895198319,60000,20000
18286,9168,527.0261417,10.76430202,60000,20000
18286,9169,700.800248,13.54972717,60000,20000
18286,9171,699.5242516,13.52927423,60000,20000
18286,9172,701.3059645,13.5578333,60000,20000
18286,9173,700.800248,13.54972717,60000,20000
18286,9174,678.247947,13.18823634,60000,20000
18286,9175,700.800248,13.54972717,60000,20000
18286,9176,690.8097173,13.38958896,60000,20000
18286,9177,691.037934,13.39324704,60000,20000
18286,9178,450.2575424,9.533778148,60000,20000
18286,9180,300.268516,7.129604043,60000,20000
18286,9182,515.8597679,10.58531622,60000,20000
18286,9183,421.3080974,9.069747494,60000,20000
18286,9184,252.5400716,6.364564807,60000,20000
18286,9185,642.4539306,12.61449405,60000,20000
18286,9186,609.849939,12.09188467,60000,20000
18286,9187,644.9550657,12.65458475,60000,20000
18286,9188,643.5709396,12.63239859,60000,20000
18286,9189,545.6867716,11.06341326,60000,20000
18286,9190,546.2749011,11.07284039,60000,20000
18286,9192,546.8800319,11.08254003,60000,20000
18286,9193,557.5371288,11.25336264,60000,20000
18286,9194,555.7018847,11.22394551,60000,20000
18286,9195,545.6867716,11.06341326,60000,20000
18286,9197,555.7018847,11.22394551,60000,20000
18286,9198,545.6867716,11.06341326,60000,20000
18286,9199,312.7062441,7.328968387,60000,20000
18286,9200,334.4434248,7.677393656,60000,20000
18286,9202,334.2886949,7.674913491,60000,20000
18286,9203,383.7855269,8.468298211,60000,20000
18286,9204,498.3456566,10.30458253,60000,20000
18286,10066,647.6452603,12.69770588,60000,20000
18286,10059,1349.5559,23.94863152,60000,20000
18286,10056,1256.185156,22.45199186,60000,20000
18286,10057,1272.052673,22.70633229,60000,20000
18286,10058,1209.066737,21.69673072,60000,20000
18286,10060,1338.040755,23.76405527,60000,20000
18286,10061,1263.208162,22.56456364,60000,20000
18286,10062,1347.853384,23.9213419,60000,20000
18286,10063,1240.186747,22.19555337,60000,20000
18286,10065,1734.634791,30.12106106,60000,20000
18286,10067,1368.617805,24.2541748,60000,20000
18288,541,395.060606,8.649026453,60000,20000
18288,542,633.8803224,12.47706769,60000,20000
18288,543,524.5321924,10.72432651,60000,20000
18288,544,547.7364277,11.0962672,60000,20000
18288,545,633.8803224,12.47706769,60000,20000
18288,546,543.8915105,11.03463702,60000,20000
18288,9039,445.0865891,9.450892936,60000,20000
18288,9040,542.5467845,11.01308241,60000,20000
18288,9041,482.7834893,10.05513655,60000,20000
18288,9043,445.6002789,9.45912687,60000,20000
18288,9044,526.6736569,10.75865205,60000,20000
18288,9045,411.213968,8.907948692,60000,20000
18288,9046,371.8086862,8.276321431,60000,20000
18288,9047,264.8455714,6.561809664,60000,20000
18288,9048,454.2708191,9.598106959,60000,20000
18288,9049,434.7158837,9.2846609,60000,20000
18288,9050,421.1571349,9.067327715,60000,20000
18288,9051,456.8616124,9.639634786,60000,20000
18288,9053,566.800409,11.40184376,60000,20000
18288,9054,571.7958719,11.48191603,60000,20000
18288,9055,584.1542384,11.68000829,60000,20000
18288,9056,564.4376737,11.36397147,60000,20000
18288,9057,584.7757003,11.6899697,60000,20000
18288,9059,572.2668616,11.48946552,60000,20000
18288,9060,223.6613423,5.901667655,60000,20000
18288,9061,400.3151532,8.73325159,60000,20000
18288,9062,403.8356699,8.789681952,60000,20000
18288,9063,210.517549,5.690985793,60000,20000
18288,9064,285.2064415,6.888174052,60000,20000
18288,9065,299.2141029,7.112702856,60000,20000
18288,9066,285.2064415,6.888174052,60000,20000
18288,9067,400.3151532,8.73325159,60000,20000
18288,9069,322.4569014,7.485261672,60000,20000
18288,9070,340.1310233,7.768560173,60000,20000
18288,9071,307.2155357,7.240957822,60000,20000
18288,9072,354.9690177,8.006398384,60000,20000
18288,9074,327.1265123,7.560110866,60000,20000
18288,9075,332.7529578,7.65029716,60000,20000
18288,9076,307.2155357,7.240957822,60000,20000
18288,9077,332.8839295,7.652396506,60000,20000
18288,9078,332.7529578,7.65029716,60000,20000
18288,9079,331.7956979,7.634953241,60000,20000
18288,9080,354.9690177,8.006398384,60000,20000
18288,9081,411.691343,8.915600537,60000,20000
18288,9083,403.8379218,8.789718049,60000,20000
18288,9084,427.3818207,9.167103204,60000,20000
18288,9085,515.9800724,10.58724458,60000,20000
18288,9086,445.0865891,9.450892936,60000,20000
18288,9087,524.6028688,10.72545938,60000,20000
18288,9088,421.7404327,9.076677396,60000,20000
18288,9089,278.3832417,6.778804981,60000,20000
18288,9090,392.5047644,8.608058869,60000,20000
18288,9091,421.2914189,9.069480154,60000,20000
18288,9092,392.5047644,8.608058869,60000,20000
18288,9093,531.4199623,10.83473058,60000,20000
18288,9094,544.4766807,11.04401671,60000,20000
18288,9095,533.2013956,10.86328517,60000,20000
