supplier,plant,dist_s_p,cost_per_unit_s_p,truck_cost_s_p,truck_cap_s_p
48469,542,439.2916574,22.24462464,10000,500
48469,543,604.2720790000001,97.22582016,10000,500
48469,544,387.7821304,22.24462464,10000,500
48469,545,439.2916574,22.24462464,10000,500
48469,546,282.3644598,22.24462464,10000,500
48469,9039,307.636502,35.44464448,10000,500
48469,9040,217.7387293,22.24462464,10000,500
48469,9041,248.24114093,35.44464448,10000,500
48469,9043,245.3114052,35.44464448,10000,500
48469,9044,213.56826941,35.44464448,10000,500
48469,9045,209.36453582000001,30.25028384,10000,500
48469,9046,602.3977176999999,70.32652928,10000,500
48469,9047,498.1731,71.08834208,10000,500
48469,9048,327.2045317,30.25028384,10000,500
48469,9049,307.6495964,30.25028384,10000,500
48469,9050,287.6174136,30.25028384,10000,500
48469,9051,329.7953251,30.25028384,10000,500
48469,9053,477.0155886,30.25028384,10000,500
48469,9054,478.12814820000006,30.25028384,10000,500
48469,9055,494.36941809999996,30.25028384,10000,500
48469,9056,474.65285330000006,30.25028384,10000,500
48469,9057,488.97478980000005,30.25028384,10000,500
48469,9059,482.4820412,30.25028384,10000,500
48469,9060,307.4546019,22.24462464,10000,500
48469,9061,286.52954220000004,30.25028384,10000,500
48469,9062,276.7693825,30.25028384,10000,500
48469,9063,399.91347399999995,44.73002688,10000,500
48469,9064,351.5015801,30.25028384,10000,500
48469,9065,364.5396705,30.25028384,10000,500
48469,9066,351.5015801,30.25028384,10000,500
48469,9067,286.52954220000004,30.25028384,10000,500
48469,9069,555.7830245,71.08834208,10000,500
48469,9070,573.4571464999999,71.08834208,10000,500
48469,9071,540.5416589,71.08834208,10000,500
48469,9072,588.2951408,71.08834208,10000,500
48469,9074,560.4526355,71.08834208,10000,500
48469,9075,566.0790809,71.08834208,10000,500
48469,9076,540.5416589,71.08834208,10000,500
48469,9077,566.2100525999999,71.08834208,10000,500
48469,9078,566.0790809,71.08834208,10000,500
48469,9079,565.121821,71.08834208,10000,500
48469,9080,588.2951408,71.08834208,10000,500
48469,9081,278.1516217,30.25028384,10000,500
48469,9083,275.1524542,30.25028384,10000,500
48469,9084,655.2104795,70.32652928,10000,500
48469,9085,535.9599853,30.25028384,10000,500
48469,9086,307.636502,35.44464448,10000,500
48469,9087,537.0872751,30.25028384,10000,500
48469,9088,655.0665558,71.08834208,10000,500
48469,9089,511.70936484,71.08834208,10000,500
48469,9090,578.8173074,70.32652928,10000,500
48469,9091,610.6234457,70.32652928,10000,500
48469,9092,578.8173074,70.32652928,10000,500
48469,9093,218.31457482,35.44464448,10000,500
48469,9094,231.37129319000002,35.44464448,10000,500
48469,9095,220.09600814,35.44464448,10000,500
48469,9096,226.19772412999998,35.44464448,10000,500
48469,9097,209.36453582000001,30.25028384,10000,500
48469,9098,268.3102975,30.25028384,10000,500
48469,9099,611.6325158,71.08834208,10000,500
48469,9100,260.3335592,30.25028384,10000,500
48469,9101,588.0354474999999,71.08834208,10000,500
48469,9102,622.3709898,70.32652928,10000,500
48469,9103,588.2951408,71.08834208,10000,500
48469,9104,596.9261987,70.32652928,10000,500
48469,9105,690.9545464,71.08834208,10000,500
48469,9106,577.4483523,70.32652928,10000,500
48469,9107,420.80417467,57.10996704,10000,500
48469,9108,181.15299701,30.25028384,10000,500
48469,9109,218.79086769000003,30.25028384,10000,500
48469,9110,266.1834849,30.25028384,10000,500
48469,9111,224.27345134,30.25028384,10000,500
48469,9113,247.68135766,30.25028384,10000,500
48469,9114,248.85007412,30.25028384,10000,500
48469,9115,267.3692483,30.25028384,10000,500
48469,9116,252.48898606,30.25028384,10000,500
48469,9117,249.46282454,30.25028384,10000,500
48469,9118,266.1834849,30.25028384,10000,500
48469,9119,267.3692483,30.25028384,10000,500
48469,9120,307.8010383,30.25028384,10000,500
48469,9121,181.15299701,30.25028384,10000,500
48469,9122,252.45464566,30.25028384,10000,500
48469,9123,257.7579523,30.25028384,10000,500
48469,9124,266.6664217,30.25028384,10000,500
48469,9125,247.68135766,30.25028384,10000,500
48469,9126,224.27345134,30.25028384,10000,500
48469,9127,282.67839230000004,30.25028384,10000,500
48469,9128,441.10698650000006,30.25028384,10000,500
48469,9129,602.3977176999999,70.32652928,10000,500
48469,9130,582.5276762,71.08834208,10000,500
48469,9131,529.790465,63.978936,10000,500
48469,9132,659.7871632,30.25028384,10000,500
48469,9133,803.8057988999999,63.978936,10000,500
48469,9134,278.1516217,30.25028384,10000,500
48469,9135,286.80828740000004,30.25028384,10000,500
48469,9136,275.1524542,30.25028384,10000,500
48469,9137,278.1516217,30.25028384,10000,500
48469,9140,440.12868760000003,30.25028384,10000,500
48469,9141,619.0444339,71.08834208,10000,500
48469,9142,825.6013611,71.08834208,10000,500
48469,9143,679.2355928,63.978936,10000,500
48469,9144,664.5206146,63.978936,10000,500
48469,9145,673.1776183,63.978936,10000,500
48469,9146,556.8866214,71.08834208,10000,500
48469,9147,730.2388754,63.978936,10000,500
48469,9148,648.3701226,71.08834208,10000,500
48469,9149,528.4331708,71.08834208,10000,500
48469,9150,527.6081985999999,71.08834208,10000,500
48469,9151,625.8803606,30.25028384,10000,500
48469,9152,615.1867266,30.25028384,10000,500
48469,9153,409.1020037,30.25028384,10000,500
48469,9154,497.47496120000005,30.25028384,10000,500
48469,9155,196.76303474000002,23.94314496,10000,500
48469,9156,532.7241613,30.25028384,10000,500
48469,9158,507.37050239999996,30.25028384,10000,500
48469,9159,257.9095213,30.25028384,10000,500
48469,9160,301.2598418,30.25028384,10000,500
48469,9161,294.7439804,30.25028384,10000,500
48469,9162,301.2598418,30.25028384,10000,500
48469,9163,265.6949445,30.25028384,10000,500
48469,9164,294.7439804,30.25028384,10000,500
48469,9165,267.25202920000004,30.25028384,10000,500
48469,9166,301.2598418,30.25028384,10000,500
48469,9167,264.256105,30.25028384,10000,500
48469,9168,246.87340545,35.44464448,10000,500
48469,9169,513.040364,30.25028384,10000,500
48469,9171,515.6457227,30.25028384,10000,500
48469,9172,517.4274356,30.25028384,10000,500
48469,9173,513.040364,30.25028384,10000,500
48469,9174,494.36941809999996,30.25028384,10000,500
48469,9175,513.040364,30.25028384,10000,500
48469,9176,506.9311884,30.25028384,10000,500
48469,9177,507.15940509999996,30.25028384,10000,500
48469,9178,164.70000713000002,30.25028384,10000,500
48469,9180,602.7146858,71.08834208,10000,500
48469,9182,302.4561841,30.25028384,10000,500
48469,9183,592.64919927,97.22582016,10000,500
48469,9184,350.306416,22.24462464,10000,500
48469,9185,902.5136881999999,63.978936,10000,500
48469,9186,914.2151293,71.08834208,10000,500
48469,9187,949.3202559,71.08834208,10000,500
48469,9188,898.4028165,63.978936,10000,500
48469,9189,286.9001821,35.44464448,10000,500
48469,9190,288.462946,35.44464448,10000,500
48469,9192,299.9592993,35.44464448,10000,500
48469,9193,295.5238814,35.44464448,10000,500
48469,9194,297.8899296,35.44464448,10000,500
48469,9195,286.9001821,35.44464448,10000,500
48469,9197,297.8899296,35.44464448,10000,500
48469,9198,286.9001821,35.44464448,10000,500
48469,9199,617.0714344,71.08834208,10000,500
48469,9200,638.8086149999999,71.08834208,10000,500
48469,9202,638.6538852,71.08834208,10000,500
48469,9203,605.6754817699999,91.69071744,10000,500
48469,9204,802.7108469,71.08834208,10000,500
48469,10056,1244.4917019999998,120.795808,10000,500
48469,10057,1260.3592190999998,120.795808,10000,500
48469,10058,1197.3732829,120.795808,10000,500
48469,10059,1337.8624458999998,120.795808,10000,500
48469,10060,1326.3473015999998,120.795808,10000,500
48469,10061,1251.5147087,120.795808,10000,500
48469,10062,1336.1599305999998,120.795808,10000,500
48469,10063,1228.4932936,120.795808,10000,500
48469,10065,1722.941337,120.795808,10000,500
48469,10066,70.05469834,6.60384032,10000,500
48469,10067,1356.9243513,120.795808,10000,500
48471,541,366.67485894000004,51.00911424,10000,500
48471,542,590.9399574,46.02307808,10000,500
48471,543,397.841179,64.85745504,10000,500
48471,544,519.3506807,51.00911424,10000,500
48471,545,590.9399574,46.02307808,10000,500
48471,546,434.0127598,46.02307808,10000,500
48471,9039,309.881402,35.7966448,10000,500
48471,9040,277.0888858,31.6878576,10000,500
48471,9041,250.48604093,35.7966448,10000,500
48471,9043,247.5563052,35.7966448,10000,500
48471,9044,215.81316941,35.7966448,10000,500
48471,9045,218.53273582,31.6878576,10000,500
48471,9046,375.0251093,35.00714112,10000,500
48471,9047,268.0634,35.00714112,10000,500
48471,9048,336.37273170000003,31.6878576,10000,500
48471,9049,316.8177964,31.6878576,10000,500
48471,9050,296.78561360000003,31.6878576,10000,500
48471,9051,338.96352509999997,31.6878576,10000,500
48471,9053,486.1837886,31.6878576,10000,500
48471,9054,487.2963482,31.6878576,10000,500
48471,9055,503.5376181,31.6878576,10000,500
48471,9056,483.8210533,31.6878576,10000,500
48471,9057,498.1429898,31.6878576,10000,500
48471,9059,491.6502412,31.6878576,10000,500
48471,9060,268.41203209,35.51420096,10000,500
48471,9061,295.6977422,31.6878576,10000,500
48471,9062,285.93758249999996,31.6878576,10000,500
48471,9063,312.365049,22.115688,10000,500
48471,9064,360.6697801,31.6878576,10000,500
48471,9065,373.7078705,31.6878576,10000,500
48471,9066,360.6697801,31.6878576,10000,500
48471,9067,295.6977422,31.6878576,10000,500
48471,9069,325.67332450000004,35.00714112,10000,500
48471,9070,343.3474465,35.00714112,10000,500
48471,9071,310.4319589,35.00714112,10000,500
48471,9072,358.18544080000004,35.00714112,10000,500
48471,9074,330.3429355,35.00714112,10000,500
48471,9075,335.96938090000003,35.00714112,10000,500
48471,9076,310.4319589,35.00714112,10000,500
48471,9077,336.1003526,35.00714112,10000,500
48471,9078,335.96938090000003,35.00714112,10000,500
48471,9079,335.012121,35.00714112,10000,500
48471,9080,358.18544080000004,35.00714112,10000,500
48471,9081,287.3198217,31.6878576,10000,500
48471,9083,284.3206542,31.6878576,10000,500
48471,9084,430.5982438,35.00714112,10000,500
48471,9085,545.1281853,31.6878576,10000,500
48471,9086,309.881402,35.7966448,10000,500
48471,9087,546.2554751,31.6878576,10000,500
48471,9088,424.95685579999997,35.00714112,10000,500
48471,9089,281.59966484,35.00714112,10000,500
48471,9090,395.72118750000004,35.00714112,10000,500
48471,9091,424.507842,35.00714112,10000,500
48471,9092,395.72118750000004,35.00714112,10000,500
48471,9093,220.55947482,35.7966448,10000,500
48471,9094,233.61619319,35.7966448,10000,500
48471,9095,222.34090814,35.7966448,10000,500
48471,9096,228.44262413,35.7966448,10000,500
48471,9097,218.53273582,31.6878576,10000,500
48471,9098,277.4784975,31.6878576,10000,500
48471,9099,381.5228158,35.00714112,10000,500
48471,9100,269.5017592,31.6878576,10000,500
48471,9101,357.9257475,35.00714112,10000,500
48471,9102,504.2507035,35.00714112,10000,500
48471,9103,358.18544080000004,35.00714112,10000,500
48471,9104,371.76034519999996,35.00714112,10000,500
48471,9105,460.8448464,35.00714112,10000,500
48471,9106,390.2278951,35.00714112,10000,500
48471,9107,332.42167467,43.25159104,10000,500
48471,9108,190.32119701,31.6878576,10000,500
48471,9109,227.95906768999998,31.6878576,10000,500
48471,9110,275.3516849,31.6878576,10000,500
48471,9111,233.44165134,31.6878576,10000,500
48471,9113,256.84955765999996,31.6878576,10000,500
48471,9114,258.01827412,31.6878576,10000,500
48471,9115,276.5374483,31.6878576,10000,500
48471,9116,261.65718605999996,31.6878576,10000,500
48471,9117,258.63102454,31.6878576,10000,500
48471,9118,275.3516849,31.6878576,10000,500
48471,9119,276.5374483,31.6878576,10000,500
48471,9120,316.96923830000003,31.6878576,10000,500
48471,9121,190.32119701,31.6878576,10000,500
48471,9122,261.62284566,31.6878576,10000,500
48471,9123,266.9261523,31.6878576,10000,500
48471,9124,275.8346217,31.6878576,10000,500
48471,9125,256.84955765999996,31.6878576,10000,500
48471,9126,233.44165134,31.6878576,10000,500
48471,9127,291.8465923,31.6878576,10000,500
48471,9128,422.6925917,22.115688,10000,500
48471,9129,375.0251093,35.00714112,10000,500
48471,9130,352.4179762,35.00714112,10000,500
48471,9131,262.805465,22.115688,10000,500
48471,9132,668.9553632,31.6878576,10000,500
48471,9133,536.8207989,22.115688,10000,500
48471,9134,287.3198217,31.6878576,10000,500
48471,9135,295.9764874,31.6878576,10000,500
48471,9136,284.3206542,31.6878576,10000,500
48471,9137,287.3198217,31.6878576,10000,500
48471,9140,449.2968876,31.6878576,10000,500
48471,9141,388.93473389999997,35.00714112,10000,500
48471,9142,569.163095,22.115688,10000,500
48471,9143,412.25059280000005,22.115688,10000,500
48471,9144,397.53561460000003,22.115688,10000,500
48471,9145,406.19261830000005,22.115688,10000,500
48471,9146,326.7769214,35.00714112,10000,500
48471,9147,463.25387539999997,22.115688,10000,500
48471,9148,418.26042259999997,35.00714112,10000,500
48471,9149,298.3234708,35.00714112,10000,500
48471,9150,297.4984986,35.00714112,10000,500
48471,9151,623.8637888,22.115688,10000,500
48471,9152,624.3549266,31.6878576,10000,500
48471,9153,373.8894223,22.115688,10000,500
48471,9154,506.6431612,31.6878576,10000,500
48471,9155,255.65466804,35.7966448,10000,500
48471,9156,541.8923613,31.6878576,10000,500
48471,9158,516.5387023999999,31.6878576,10000,500
48471,9159,267.0777213,31.6878576,10000,500
48471,9160,310.42804179999996,31.6878576,10000,500
48471,9161,303.9121804,31.6878576,10000,500
48471,9162,310.42804179999996,31.6878576,10000,500
48471,9163,274.8631445,31.6878576,10000,500
48471,9164,303.9121804,31.6878576,10000,500
48471,9165,276.4202292,31.6878576,10000,500
48471,9166,310.42804179999996,31.6878576,10000,500
48471,9167,273.424305,31.6878576,10000,500
48471,9168,249.11830545,35.7966448,10000,500
48471,9169,522.208564,31.6878576,10000,500
48471,9171,524.8139226999999,31.6878576,10000,500
48471,9172,526.5956355999999,31.6878576,10000,500
48471,9173,522.208564,31.6878576,10000,500
48471,9174,503.5376181,31.6878576,10000,500
48471,9175,522.208564,31.6878576,10000,500
48471,9176,516.0993884,31.6878576,10000,500
48471,9177,516.3276051,31.6878576,10000,500
48471,9178,173.86820713,31.6878576,10000,500
48471,9180,372.6049858,35.00714112,10000,500
48471,9182,311.6243841,31.6878576,10000,500
48471,9183,386.21829927,64.85745504,10000,500
48471,9184,312.2321352,35.51420096,10000,500
48471,9185,635.5286881999999,22.115688,10000,500
48471,9186,657.7768632,22.115688,10000,500
48471,9187,692.8819897999999,22.115688,10000,500
48471,9188,631.4178165,22.115688,10000,500
48471,9189,289.14508209999997,35.7966448,10000,500
48471,9190,290.707846,35.7966448,10000,500
48471,9192,302.2041993,35.7966448,10000,500
48471,9193,297.76878139999997,35.7966448,10000,500
48471,9194,300.1348296,35.7966448,10000,500
48471,9195,289.14508209999997,35.7966448,10000,500
48471,9197,300.1348296,35.7966448,10000,500
48471,9198,289.14508209999997,35.7966448,10000,500
48471,9199,359.67505259999996,22.115688,10000,500
48471,9200,382.37034889999995,22.115688,10000,500
48471,9202,384.28732909999997,22.115688,10000,500
48471,9203,456.1219967,35.00714112,10000,500
48471,9204,546.2725808,22.115688,10000,500
48471,10056,1087.7498019999998,96.21867808,10000,500
48471,10057,1103.6173190999998,96.21867808,10000,500
48471,10058,1040.6313829,96.21867808,10000,500
48471,10059,1181.1205458999998,96.21867808,10000,500
48471,10060,1169.6054015999998,96.21867808,10000,500
48471,10061,1094.7728087,96.21867808,10000,500
48471,10062,1179.4180305999998,96.21867808,10000,500
48471,10063,1071.7513936,96.21867808,10000,500
48471,10065,1566.199437,96.21867808,10000,500
48471,10066,388.68539834,56.56513408,10000,500
48471,10067,1200.1824513,96.21867808,10000,500
48473,541,294.72055894,39.72668,10000,500
48473,542,466.2068574,26.464928,10000,500
48473,543,500.62037899999996,80.9732336,10000,500
48473,544,414.69733040000006,26.464928,10000,500
48473,545,466.2068574,26.464928,10000,500
48473,546,309.2796598,26.464928,10000,500
48473,9039,237.0088138,19.12187424,10000,500
48473,9040,196.94868580000002,19.12187424,10000,500
48473,9041,212.76764093,29.88239968,10000,500
48473,9043,191.7444221,19.12187424,10000,500
48473,9044,178.09476941,29.88239968,10000,500
48473,9045,138.39253582,19.12187424,10000,500
48473,9046,484.0371093,52.10022272,10000,500
48473,9047,377.0754,52.10022272,10000,500
48473,9048,256.2325317,19.12187424,10000,500
48473,9049,236.6775964,19.12187424,10000,500
48473,9050,216.6454136,19.12187424,10000,500
48473,9051,258.82332510000003,19.12187424,10000,500
48473,9053,406.0435886,19.12187424,10000,500
48473,9054,407.1561482,19.12187424,10000,500
48473,9055,423.3974181,19.12187424,10000,500
48473,9056,403.6808533,19.12187424,10000,500
48473,9057,418.0027898,19.12187424,10000,500
48473,9059,411.5100412,19.12187424,10000,500
48473,9060,236.01693208999998,30.43464928,10000,500
48473,9061,215.5575422,19.12187424,10000,500
48473,9062,205.7973825,19.12187424,10000,500
48473,9063,308.743974,30.43464928,10000,500
48473,9064,280.5295801,19.12187424,10000,500
48473,9065,293.56767049999996,19.12187424,10000,500
48473,9066,280.5295801,19.12187424,10000,500
48473,9067,215.5575422,19.12187424,10000,500
48473,9069,434.6853245,52.10022272,10000,500
48473,9070,452.3594465,52.10022272,10000,500
48473,9071,419.4439589,52.10022272,10000,500
48473,9072,467.1974408,52.10022272,10000,500
48473,9074,439.3549355,52.10022272,10000,500
48473,9075,444.9813809,52.10022272,10000,500
48473,9076,419.4439589,52.10022272,10000,500
48473,9077,445.1123526,52.10022272,10000,500
48473,9078,444.9813809,52.10022272,10000,500
48473,9079,444.02412100000004,52.10022272,10000,500
48473,9080,467.1974408,52.10022272,10000,500
48473,9081,207.17962169999998,19.12187424,10000,500
48473,9083,204.18045419999999,19.12187424,10000,500
48473,9084,539.6102438,52.10022272,10000,500
48473,9085,464.9879853,19.12187424,10000,500
48473,9086,237.0088138,19.12187424,10000,500
48473,9087,466.1152751,19.12187424,10000,500
48473,9088,533.9688558,52.10022272,10000,500
48473,9089,390.61166484,52.10022272,10000,500
48473,9090,486.49110740000003,55.84978112,10000,500
48473,9091,518.2972457000001,55.84978112,10000,500
48473,9092,486.49110740000003,55.84978112,10000,500
48473,9093,182.84107482,29.88239968,10000,500
48473,9094,195.89779319000002,29.88239968,10000,500
48473,9095,184.62250814,29.88239968,10000,500
48473,9096,190.72422412999998,29.88239968,10000,500
48473,9097,138.39253582,19.12187424,10000,500
48473,9098,197.3382975,19.12187424,10000,500
48473,9099,490.5348158,52.10022272,10000,500
48473,9100,189.3615592,19.12187424,10000,500
48473,9101,466.9377475,52.10022272,10000,500
48473,9102,530.0447898,55.84978112,10000,500
48473,9103,467.1974408,52.10022272,10000,500
48473,9104,480.7723452,52.10022272,10000,500
48473,9105,569.8568464,52.10022272,10000,500
48473,9106,485.12215230000004,55.84978112,10000,500
48473,9107,326.69947467,42.35435008,10000,500
48473,9108,110.18099701,19.12187424,10000,500
48473,9109,147.81886769,19.12187424,10000,500
48473,9110,195.21148490000002,19.12187424,10000,500
48473,9111,153.30145134,19.12187424,10000,500
48473,9113,176.70935766,19.12187424,10000,500
48473,9114,177.87807412,19.12187424,10000,500
48473,9115,196.3972483,19.12187424,10000,500
48473,9116,181.51698606,19.12187424,10000,500
48473,9117,178.49082454,19.12187424,10000,500
48473,9118,195.21148490000002,19.12187424,10000,500
48473,9119,196.3972483,19.12187424,10000,500
48473,9120,236.8290383,19.12187424,10000,500
48473,9121,110.18099701,19.12187424,10000,500
48473,9122,181.48264566,19.12187424,10000,500
48473,9123,186.78595230000002,19.12187424,10000,500
48473,9124,195.69442170000002,19.12187424,10000,500
48473,9125,176.70935766,19.12187424,10000,500
48473,9126,153.30145134,19.12187424,10000,500
48473,9127,211.7063923,19.12187424,10000,500
48473,9128,370.1349865,19.12187424,10000,500
48473,9129,484.0371093,52.10022272,10000,500
48473,9130,461.4299762,52.10022272,10000,500
48473,9131,371.817565,39.20878528,10000,500
48473,9132,588.8151631999999,19.12187424,10000,500
48473,9133,645.8328988999999,39.20878528,10000,500
48473,9134,207.17962169999998,19.12187424,10000,500
48473,9135,215.8362874,19.12187424,10000,500
48473,9136,204.18045419999999,19.12187424,10000,500
48473,9137,207.17962169999998,19.12187424,10000,500
48473,9140,369.1566876,19.12187424,10000,500
48473,9141,497.9467339,52.10022272,10000,500
48473,9142,678.175195,39.20878528,10000,500
48473,9143,521.2626928,39.20878528,10000,500
48473,9144,506.5477146,39.20878528,10000,500
48473,9145,515.2047183,39.20878528,10000,500
48473,9146,435.7889214,52.10022272,10000,500
48473,9147,572.2659754,39.20878528,10000,500
48473,9148,527.2724226,52.10022272,10000,500
48473,9149,407.3354708,52.10022272,10000,500
48473,9150,406.5104986,52.10022272,10000,500
48473,9151,554.9083605999999,19.12187424,10000,500
48473,9152,544.2147266,19.12187424,10000,500
48473,9153,338.1300037,19.12187424,10000,500
48473,9154,426.5029612,19.12187424,10000,500
48473,9155,214.8273443,22.21450336,10000,500
48473,9156,461.7521613,19.12187424,10000,500
48473,9158,436.3985024,19.12187424,10000,500
48473,9159,186.93752130000001,19.12187424,10000,500
48473,9160,230.2878418,19.12187424,10000,500
48473,9161,223.7719804,19.12187424,10000,500
48473,9162,230.2878418,19.12187424,10000,500
48473,9163,194.72294449999998,19.12187424,10000,500
48473,9164,223.7719804,19.12187424,10000,500
48473,9165,196.2800292,19.12187424,10000,500
48473,9166,230.2878418,19.12187424,10000,500
48473,9167,193.284105,19.12187424,10000,500
48473,9168,193.3064223,19.12187424,10000,500
48473,9169,442.068364,19.12187424,10000,500
48473,9171,444.6737227,19.12187424,10000,500
48473,9172,446.4554356,19.12187424,10000,500
48473,9173,442.068364,19.12187424,10000,500
48473,9174,423.3974181,19.12187424,10000,500
48473,9175,442.068364,19.12187424,10000,500
48473,9176,435.9591884,19.12187424,10000,500
48473,9177,436.1874051,19.12187424,10000,500
48473,9178,93.72800713,19.12187424,10000,500
48473,9180,481.6169858,52.10022272,10000,500
48473,9182,231.4841841,19.12187424,10000,500
48473,9183,488.99749927,80.9732336,10000,500
48473,9184,279.8370352,30.43464928,10000,500
48473,9185,744.5407882,39.20878528,10000,500
48473,9186,766.7889632,39.20878528,10000,500
48473,9187,801.8940898,39.20878528,10000,500
48473,9188,740.4299165,39.20878528,10000,500
48473,9189,234.9475067,19.12187424,10000,500
48473,9190,236.5102706,19.12187424,10000,500
48473,9192,248.0066239,19.12187424,10000,500
48473,9193,243.571206,19.12187424,10000,500
48473,9194,245.9372542,19.12187424,10000,500
48473,9195,234.9475067,19.12187424,10000,500
48473,9197,245.9372542,19.12187424,10000,500
48473,9198,234.9475067,19.12187424,10000,500
48473,9199,468.6871526,39.20878528,10000,500
48473,9200,491.3824489,39.20878528,10000,500
48473,9202,493.2994291,39.20878528,10000,500
48473,9203,502.02378177,75.43813088,10000,500
48473,9204,655.2846807999999,39.20878528,10000,500
48473,10056,1140.839902,104.5432058,10000,500
48473,10057,1156.7074191,104.5432058,10000,500
48473,10058,1093.7214829,104.5432058,10000,500
48473,10059,1234.2106459,104.5432058,10000,500
48473,10060,1222.6955016,104.5432058,10000,500
48473,10061,1147.8629087,104.5432058,10000,500
48473,10062,1232.5081306,104.5432058,10000,500
48473,10063,1124.8414936,104.5432058,10000,500
48473,10065,1619.289537,104.5432058,10000,500
48473,10066,297.03549834,42.19442976,10000,500
48473,10067,1253.2725513,104.5432058,10000,500
48475,541,721.88565894,106.7061677,10000,500
48475,542,960.7053754,106.7061677,10000,500
48475,543,766.343879,122.6386784,10000,500
48475,544,874.5614807,106.7061677,10000,500
48475,545,960.7053754,106.7061677,10000,500
48475,546,965.3234597999999,129.3325958,10000,500
48475,9039,1060.8206138,148.2955645,10000,500
48475,9040,900.6977293,129.3325958,10000,500
48475,9041,1052.7394325,148.2955645,10000,500
48475,9043,1015.5562221,148.2955645,10000,500
48475,9044,1028.08226941,163.1604397,10000,500
48475,9045,962.20433582,148.2955645,10000,500
48475,9046,713.9075711,88.52116224,10000,500
48475,9047,769.3570175,99.08369632,10000,500
48475,9048,1080.0443317,148.2955645,10000,500
48475,9049,1060.4893964,148.2955645,10000,500
48475,9050,1040.4572136,148.2955645,10000,500
48475,9051,1082.6351251,148.2955645,10000,500
48475,9053,1229.8553886,148.2955645,10000,500
48475,9054,1230.9679482000001,148.2955645,10000,500
48475,9055,1247.2092181,148.2955645,10000,500
48475,9056,1227.4926533,148.2955645,10000,500
48475,9057,1241.8145898,148.2955645,10000,500
48475,9059,1235.3218412,148.2955645,10000,500
48475,9060,777.7607320899999,115.3800771,10000,500
48475,9061,1039.3693422000001,148.2955645,10000,500
48475,9062,1029.6091825,148.2955645,10000,500
48475,9063,850.487774,115.3800771,10000,500
48475,9064,1012.973137,115.3800771,10000,500
48475,9065,1026.9807984,115.3800771,10000,500
48475,9066,1012.973137,115.3800771,10000,500
48475,9067,1039.3693422000001,148.2955645,10000,500
48475,9069,758.3450633,88.52116224,10000,500
48475,9070,787.7436254,88.52116224,10000,500
48475,9071,772.6316961,88.52116224,10000,500
48475,9072,724.8782142,88.52116224,10000,500
48475,9074,755.3293229000001,88.52116224,10000,500
48475,9075,780.9973321,88.52116224,10000,500
48475,9076,772.6316961,88.52116224,10000,500
48475,9077,746.9633024,88.52116224,10000,500
48475,9078,780.9973321,88.52116224,10000,500
48475,9079,753.9205594,88.52116224,10000,500
48475,9080,724.8782142,88.52116224,10000,500
48475,9081,1030.9914217,148.2955645,10000,500
48475,9083,1027.9922542,148.2955645,10000,500
48475,9084,763.8528131,88.52116224,10000,500
48475,9085,1243.7467679000001,115.3800771,10000,500
48475,9086,1060.8206138,148.2955645,10000,500
48475,9087,1252.3695642,115.3800771,10000,500
48475,9088,859.7865849,88.52116224,10000,500
48475,9089,801.4639901,88.52116224,10000,500
48475,9090,659.1672488,88.52116224,10000,500
48475,9091,719.2666565000001,88.52116224,10000,500
48475,9092,659.1672488,88.52116224,10000,500
48475,9093,1032.82857482,163.1604397,10000,500
48475,9094,1045.88529319,163.1604397,10000,500
48475,9095,1034.61000814,163.1604397,10000,500
48475,9096,1040.71172413,163.1604397,10000,500
48475,9097,962.20433582,148.2955645,10000,500
48475,9098,1021.1500975,148.2955645,10000,500
48475,9099,769.9672434,88.52116224,10000,500
48475,9100,1013.1733592,148.2955645,10000,500
48475,9101,801.9982495,88.52116224,10000,500
48475,9102,752.5261082,70.41250272,10000,500
48475,9103,724.8782142,88.52116224,10000,500
48475,9104,711.3033098000001,88.52116224,10000,500
48475,9105,881.3610681,122.6386784,10000,500
48475,9106,687.0457808,88.52116224,10000,500
48475,9107,734.24447467,106.2574061,10000,500
48475,9108,933.99279701,148.2955645,10000,500
48475,9109,971.63066769,148.2955645,10000,500
48475,9110,1019.0232849,148.2955645,10000,500
48475,9111,977.11325134,148.2955645,10000,500
48475,9113,1000.52115766,148.2955645,10000,500
48475,9114,1001.68987412,148.2955645,10000,500
48475,9115,1020.2090483,148.2955645,10000,500
48475,9116,1005.32878606,148.2955645,10000,500
48475,9117,1002.30262454,148.2955645,10000,500
48475,9118,1019.0232849,148.2955645,10000,500
48475,9119,1020.2090483,148.2955645,10000,500
48475,9120,1060.6408383,148.2955645,10000,500
48475,9121,933.99279701,148.2955645,10000,500
48475,9122,1005.2944456600001,148.2955645,10000,500
48475,9123,1010.5977523,148.2955645,10000,500
48475,9124,1019.5062217,148.2955645,10000,500
48475,9125,1000.52115766,148.2955645,10000,500
48475,9126,977.11325134,148.2955645,10000,500
48475,9127,1035.5181923,148.2955645,10000,500
48475,9128,1102.5785434,115.3800771,10000,500
48475,9129,713.9075711,88.52116224,10000,500
48475,9130,736.5147041,88.52116224,10000,500
48475,9131,976.6245650000001,134.0425229,10000,500
48475,9132,1300.8068357,116.7658598,10000,500
48475,9133,1093.3034809,116.7658598,10000,500
48475,9134,1030.9914217,148.2955645,10000,500
48475,9135,1039.6480874,148.2955645,10000,500
48475,9136,1027.9922542,148.2955645,10000,500
