supplier,hub,dist_s_h,cost_per_unit_s_h ,truck_cost_s_h,truck_cap_s_h
48365,17372,530.7176,89.36251968,10000,500
48365,17395,381.7409,66.00297312,10000,500
48365,17404,666.4246,110.6413773,10000,500
48365,17447,387.4998,66.90596864,10000,500
48365,17466,589.0308,98.50602944,10000,500
48365,17507,480.5606,81.49790208,10000,500
48365,17592,217.7618,40.29105024,10000,500
48365,17620,511.1021,86.28680928,10000,500
48365,17679,543.3528,91.34371904,10000,500
48365,17717,291.7151,51.88692768,10000,500
48365,17784,470.8009,79.96758112,10000,500
48365,17792,302.912,53.6426016,10000,500
48365,17822,372.0338,64.48089984,10000,500
48365,17829,364.6522,63.32346496,10000,500
48365,17896,397.848,68.5285664,10000,500
48365,17931,388.4492,67.05483456,10000,500
48365,17934,416.6304,71.47364672,10000,500
48365,17942,726.488,120.0593184,10000,500
48365,17943,583.5597,97.64816096,10000,500
48365,17945,582.5943,97.49678624,10000,500
48365,17952,580.221,97.1246528,10000,500
48365,18029,466.3766,79.27385088,10000,500
48365,18042,443.037,75.6142016,10000,500
48365,18063,311.1362,54.93215616,10000,500
48365,18082,478.2356,81.13334208,10000,500
48365,18127,622.0927,103.6901354,10000,500
48365,18286,243.7767,44.37018656,10000,500
48365,18288,197.3444,37.08960192,10000,500
48365,18294,229.8488,42.18629184,10000,500
48365,18303,417.8154,71.65945472,10000,500
48367,17201,265.8152,47.82582336,10000,500
48367,17218,193.7066,36.51919488,10000,500
48367,17359,504.4589,85.24515552,10000,500
48367,17372,280.6625,50.15388,10000,500
48367,17395,264.6628,47.64512704,10000,500
48367,17404,711.3357,117.6834378,10000,500
48367,17447,539.6886,90.76917248,10000,500
48367,17466,216.6568,40.11778624,10000,500
48367,17507,302.8974,53.64031232,10000,500
48367,17592,182.0705,34.6946544,10000,500
48367,17620,186.0764,35.32277952,10000,500
48367,17679,504.666,85.2776288,10000,500
48367,17717,219.4999,40.56358432,10000,500
48367,17784,145.7752,29.00355136,10000,500
48367,17792,204.2663,38.17495584,10000,500
48367,17822,246.9603,44.86937504,10000,500
48367,17829,471.0627,80.00863136,10000,500
48367,17896,131.5243,26.76901024,10000,500
48367,17931,148.8781,29.49008608,10000,500
48367,17934,44.2565,13.0854192,10000,500
48367,17942,771.3991,127.1013789,10000,500
48367,17943,573.5084,96.07211712,10000,500
48367,17945,257.5686,46.53275648,10000,500
48367,17952,229.121,42.0721728,10000,500
48367,18029,544.5263,91.52772384,10000,500
48367,18042,404.3502,69.54811136,10000,500
48367,18063,186.0627,35.32063136,10000,500
48367,18082,527.2519,88.81909792,10000,500
48367,18127,663.2,110.13576,10000,500
48367,18286,217.5106,40.25166208,10000,500
48367,18288,266.4353,47.92305504,10000,500
48367,18294,156.2525,30.646392,10000,500
48367,18303,292.7419,52.04792992,10000,500
48369,17201,775.1361,127.6873405,10000,500
48369,17218,675.7227,112.0993194,10000,500
48369,17359,1003.3075,163.464616,10000,500
48369,17372,669.3515,111.1003152,10000,500
48369,17395,791.5528,130.261479,10000,500
48369,17404,1038.9817,169.0583306,10000,500
48369,17447,1101.2614,178.8237875,10000,500
48369,17466,429.194,73.4436192,10000,500
48369,17507,736.2345,121.5875696,10000,500
48369,17592,799.6134,131.5253811,10000,500
48369,17620,487.6629,82.61154272,10000,500
48369,17679,989.5708,161.3107014,10000,500
48369,17717,850.5355,139.5099664,10000,500
48369,17784,519.5587,87.61280416,10000,500
48369,17792,717.0724,118.5829523,10000,500
48369,17822,733.0375,121.08628,10000,500
48369,17829,1006.4599,163.9589123,10000,500
48369,17896,651.3198,108.2729446,10000,500
48369,17931,622.7604,103.7948307,10000,500
48369,17934,583.9566,97.71039488,10000,500
48369,17942,1099.0452,178.4762874,10000,500
48369,17943,1009.0057,164.3580938,10000,500
48369,17945,407.3702,70.02164736,10000,500
48369,17952,493.1314,83.46900352,10000,500
48369,18029,1043.3749,169.7471843,10000,500
48369,18042,903.1934,147.7667251,10000,500
48369,18063,733.3725,121.138808,10000,500
48369,18082,1026.1005,167.0385584,10000,500
48369,18127,1006.1932,163.9170938,10000,500
48369,18286,848.5462,139.1980442,10000,500
48369,18288,883.9781,144.7537661,10000,500
48369,18294,762.1478,125.650775,10000,500
48369,18303,687.7134,113.9794611,10000,500
48371,17201,882.2188,144.4779078,10000,500
48371,17218,810.1102,133.1712794,10000,500
48371,17359,774.1251,127.5288157,10000,500
48371,17372,434.4268,74.26412224,10000,500
48371,17395,664.3324,110.3133203,10000,500
48371,17404,724.4995,119.7475216,10000,500
48371,17447,872.079,142.8879872,10000,500
48371,17466,437.7614,74.78698752,10000,500
48371,17507,578.8296,96.90648128,10000,500
48371,17592,783.8342,129.0512026,10000,500
48371,17620,649.7294,108.0235699,10000,500
48371,17679,703.9089,116.5189155,10000,500
48371,17717,701.0317,116.0677706,10000,500
48371,17784,688.736,114.1398048,10000,500
48371,17792,820.6699,134.8270403,10000,500
48371,17822,629.7898,104.8970406,10000,500
48371,17829,777.2775,128.023112,10000,500
48371,17896,639.4441,106.4108349,10000,500
48371,17931,765.2817,126.1421706,10000,500
48371,17934,592.524,99.0537632,10000,500
48371,17942,784.5629,129.1654627,10000,500
48371,17943,694.5235,115.0472848,10000,500
48371,17945,649.8024,108.0350163,10000,500
48371,17952,443.2248,75.64364864,10000,500
48371,18029,814.1925,133.811384,10000,500
48371,18042,656.3402,109.0601434,10000,500
48371,18063,694.9494,115.1140659,10000,500
48371,18082,715.5949,118.3512803,10000,500
48371,18127,691.711,114.6062848,10000,500
48371,18286,751.4643,123.9756022,10000,500
48371,18288,817.0107,134.2532778,10000,500
48371,18294,772.656,127.2984608,10000,500
48371,18303,583.3987,97.62291616,10000,500
48373,17201,366.3672,63.59237696,10000,500
48373,17218,451.5629,76.95106272,10000,500
48373,17359,227.2333,41.77618144,10000,500
48373,17372,475.3993,80.68861024,10000,500
48373,17395,273.0993,48.96797024,10000,500
48373,17404,483.4139,81.94529952,10000,500
48373,17447,204.4891,38.20989088,10000,500
48373,17466,671.9532,111.5082618,10000,500
48373,17507,371.919,64.4628992,10000,500
48373,17592,269.8655,48.4609104,10000,500
48373,17620,594.0245,99.2890416,10000,500
48373,17679,340.2976,59.50466368,10000,500
48373,17717,277.1432,49.60205376,10000,500
48373,17784,553.7234,92.96982912,10000,500
48373,17792,387.3806,66.88727808,10000,500
48373,17822,330.3528,57.94531904,10000,500
48373,17829,181.6415,34.6273872,10000,500
48373,17896,408.5128,70.20080704,10000,500
48373,17931,471.3716,80.05706688,10000,500
48373,17934,499.5529,84.47589472,10000,500
48373,17942,543.4773,91.36324064,10000,500
48373,17943,400.549,68.9520832,10000,500
48373,17945,665.5167,110.4990186,10000,500
48373,17952,562.9765,94.4207152,10000,500
48373,18029,283.3659,50.57777312,10000,500
48373,18042,286.536,51.0748448,10000,500
48373,18063,322.445,56.705376,10000,500
48373,18082,295.2249,52.43726432,10000,500
48373,18127,439.082,74.9940576,10000,500
48373,18286,231.1219,42.38591392,10000,500
48373,18288,187.6497,35.56947296,10000,500
48373,18294,312.7713,55.18853984,10000,500
48373,18303,376.1344,65.12387392,10000,500
48375,17201,673.0518,111.6805222,10000,500
48375,17218,573.6384,96.09250112,10000,500
48375,17359,1033.4102,168.1847194,10000,500
48375,17372,739.7866,122.1445389,10000,500
48375,17395,793.6141,130.5846909,10000,500
48375,17404,1109.4168,180.1025542,10000,500
48375,17447,1068.6398,173.7087206,10000,500
48375,17466,438.7191,74.93715488,10000,500
48375,17507,831.8486,136.5798605,10000,500
48375,17592,697.529,115.5185472,10000,500
48375,17620,385.5786,66.60472448,10000,500
48375,17679,1033.6172,168.217177,10000,500
48375,17717,748.4512,123.5031482,10000,500
48375,17784,417.4743,71.60597024,10000,500
48375,17792,614.9881,102.5761341,10000,500
48375,17822,775.9116,127.8089389,10000,500
48375,17829,1000.014,162.9481952,10000,500
48375,17896,671.5115,111.4390032,10000,500
48375,17931,520.6761,87.78801248,10000,500
48375,17934,555.4883,93.24656544,10000,500
48375,17942,1169.4803,189.520511,10000,500
48375,17943,1102.4596,179.0116653,10000,500
48375,17945,305.2859,54.01482912,10000,500
48375,17952,564.6484,94.68286912,10000,500
48375,18029,1073.4776,174.4672877,10000,500
48375,18042,933.3015,152.4876752,10000,500
48375,18063,715.014,118.2601952,10000,500
48375,18082,1056.2032,171.7586618,10000,500
48375,18127,1076.6283,174.9613174,10000,500
48375,18286,746.4618,123.1912102,10000,500
48375,18288,781.8938,128.7469478,10000,500
48375,18294,660.0635,109.6439568,10000,500
48375,18303,759.2305,125.1933424,10000,500
48377,17201,1053.2606,171.2972621,10000,500
48377,17218,981.152,159.9906336,10000,500
48377,17359,1005.211,163.7630848,10000,500
48377,17372,665.5127,110.4983914,10000,500
48377,17395,895.4183,146.5475894,10000,500
48377,17404,955.5854,155.9817907,10000,500
48377,17447,1103.1649,179.1222563,10000,500
48377,17466,608.8032,101.6063418,10000,500
48377,17507,809.9155,133.1407504,10000,500
48377,17592,969.5159,158.1660931,10000,500
48377,17620,820.7712,134.8429242,10000,500
48377,17679,934.9948,152.7531846,10000,500
48377,17717,932.1176,152.3020397,10000,500
48377,17784,859.7778,140.959159,10000,500
48377,17792,991.7117,161.6463946,10000,500
48377,17822,860.8757,141.1313098,10000,500
48377,17829,1008.3634,164.2573811,10000,500
48377,17896,830.9289,136.4356515,10000,500
48377,17931,936.3235,152.9615248,10000,500
48377,17934,763.5658,125.8731174,10000,500
48377,17942,1015.6488,165.3997318,10000,500
48377,17943,925.6094,151.2815539,10000,500
48377,17945,820.8442,134.8543706,10000,500
48377,17952,648.077,107.7644736,10000,500
48377,18029,1045.2784,170.0456531,10000,500
48377,18042,887.4261,145.2944125,10000,500
48377,18063,926.0353,151.348335,10000,500
48377,18082,946.6808,154.5855494,10000,500
48377,18127,922.7969,150.8405539,10000,500
48377,18286,982.5502,160.2098714,10000,500
48377,18288,1048.0966,170.4875469,10000,500
48377,18294,943.6978,154.117815,10000,500
48377,18303,814.4846,133.8571853,10000,500
48379,17201,97.2783,21.39923744,10000,500
48379,17218,146.4768,29.11356224,10000,500
48379,17359,504.5477,85.25907936,10000,500
48379,17372,482.2098,81.75649664,10000,500
48379,17395,341.2285,59.6506288,10000,500
48379,17404,787.9014,129.6889395,10000,500
48379,17447,481.8036,81.69280448,10000,500
48379,17466,430.311,73.6187648,10000,500
48379,17507,379.4631,65.64581408,10000,500
48379,17592,138.1977,27.81539936,10000,500
48379,17620,314.4441,55.45083488,10000,500
48379,17679,581.2317,97.28313056,10000,500
48379,17717,296.0656,52.56908608,10000,500
48379,17784,274.1429,49.13160672,10000,500
48379,17792,103.3824,22.35636032,10000,500
48379,17822,323.526,56.8748768,10000,500
48379,17829,458.956,78.1103008,10000,500
48379,17896,240.4639,43.85073952,10000,500
48379,17931,192.8348,36.38249664,10000,500
48379,17934,257.9106,46.58638208,10000,500
48379,17942,847.9648,139.1068806,10000,500
48379,17943,650.0741,108.0776189,10000,500
48379,17945,385.9363,66.66081184,10000,500
48379,17952,422.837,72.4468416,10000,500
48379,18029,560.6804,94.06068672,10000,500
48379,18042,480.9159,81.55361312,10000,500
48379,18063,262.6285,47.3261488,10000,500
48379,18082,572.5394,95.92017792,10000,500
48379,18127,739.7657,122.1412618,10000,500
48379,18286,203.4586,38.04830848,10000,500
48379,18288,222.5829,41.04699872,10000,500
48379,18294,57.0641,15.09365088,10000,500
48379,18303,369.3076,64.05343168,10000,500
48381,17201,676.8732,112.2797178,10000,500
48381,17218,577.4597,96.69168096,10000,500
48381,17359,1037.2316,168.7839149,10000,500
48381,17372,683.4222,113.306601,10000,500
48381,17395,797.4355,131.1838864,10000,500
48381,17404,1053.0524,171.2646163,10000,500
48381,17447,1072.4612,174.3079162,10000,500
48381,17466,407.4995,70.0419216,10000,500
48381,17507,751.3871,123.9634973,10000,500
48381,17592,701.3504,116.1177427,10000,500
48381,17620,389.4,67.20392,10000,500
48381,17679,1037.4386,168.8163725,10000,500
48381,17717,752.2726,124.1023437,10000,500
48381,17784,421.2957,72.20516576,10000,500
48381,17792,618.8094,103.1753139,10000,500
48381,17822,779.7329,128.4081187,10000,500
48381,17829,1003.8354,163.5473907,10000,500
48381,17896,675.3329,112.0381987,10000,500
48381,17931,524.4974,88.38719232,10000,500
48381,17934,559.3096,93.84574528,10000,500
48381,17942,1113.1159,180.6825731,10000,500
48381,17943,1023.0764,166.5643795,10000,500
48381,17945,309.1072,54.61400896,10000,500
48381,17952,508.284,85.8449312,10000,500
48381,18029,1077.299,175.0664832,10000,500
48381,18042,937.1229,153.0868707,10000,500
48381,18063,718.8354,118.8593907,10000,500
48381,18082,1060.0246,172.3578573,10000,500
48381,18127,1020.2639,166.1233795,10000,500
48381,18286,750.2832,123.7904058,10000,500
48381,18288,785.7152,129.3461434,10000,500
48381,18294,663.8849,110.2431523,10000,500
48381,18303,702.8661,116.3554045,10000,500
48383,17201,721.6436,119.2997165,10000,500
48383,17218,648.2147,107.786065,10000,500
48383,17359,702.4297,116.286977,10000,500
48383,17372,340.9879,59.61290272,10000,500
48383,17395,543.4012,91.35130816,10000,500
48383,17404,652.8041,108.5056829,10000,500
48383,17447,800.3836,131.6461485,10000,500
48383,17466,309.7233,54.71061344,10000,500
48383,17507,488.0829,82.67739872,10000,500
48383,17592,576.3943,96.52462624,10000,500
48383,17620,521.6913,87.94719584,10000,500
48383,17679,632.2135,105.2770768,10000,500
48383,17717,531.7719,89.52783392,10000,500
48383,17784,560.6979,94.06343072,10000,500
48383,17792,654.2017,108.7248266,10000,500
48383,17822,484.8859,82.17610912,10000,500
48383,17829,705.5821,116.7812733,10000,500
48383,17896,452.8375,77.15092,10000,500
48383,17931,603.3862,100.7569562,10000,500
48383,17934,451.1958,76.89350144,10000,500
48383,17942,712.8675,117.923624,10000,500
48383,17943,622.8281,103.8054461,10000,500
48383,17945,521.7643,87.95864224,10000,500
48383,17952,256.6182,46.38373376,10000,500
48383,18029,742.4971,122.5695453,10000,500
48383,18042,584.6448,97.81830464,10000,500
48383,18063,485.2209,82.22863712,10000,500
48383,18082,643.8995,107.1094416,10000,500
48383,18127,620.0156,103.3644461,10000,500
48383,18286,548.2594,92.11307392,10000,500
48383,18288,607.0893,101.3376022,10000,500
48383,18294,601.9557,100.5326538,10000,500
48383,18303,439.5618,75.06929024,10000,500
48385,17201,814.0062,133.7821722,10000,500
48385,17218,751.5413,123.9876758,10000,500
48385,17359,461.1988,78.46197184,10000,500
48385,17372,224.4644,41.34201792,10000,500
48385,17395,453.654,77.2789472,10000,500
48385,17404,403.8753,69.47364704,10000,500
48385,17447,559.1528,93.82115904,10000,500
48385,17466,373.8468,64.76517824,10000,500
48385,17507,382.8157,66.17150176,10000,500
48385,17592,584.8482,97.85019776,10000,500
48385,17620,585.8148,98.00176064,10000,500
48385,17679,367.2169,63.72560992,10000,500
48385,17717,502.0457,84.86676576,10000,500
48385,17784,790.0667,130.0284586,10000,500
48385,17792,762.2779,125.6711747,10000,500
48385,17822,430.8039,73.69605152,10000,500
48385,17829,464.3513,78.95628384,10000,500
48385,17896,435.995,74.510016,10000,500
48385,17931,740.7645,122.2978736,10000,500
48385,17934,467.4007,79.43442976,10000,500
48385,17942,463.9388,78.89160384,10000,500
48385,17943,373.8994,64.77342592,10000,500
48385,17945,585.8878,98.01320704,10000,500
48385,17952,316.9775,55.848072,10000,500
48385,18029,501.2662,84.74454016,10000,500
48385,18042,343.414,59.9933152,10000,500
48385,18063,495.9635,83.9130768,10000,500
48385,18082,402.6686,69.28443648,10000,500
48385,18127,371.0869,64.33242592,10000,500
48385,18286,552.4783,92.77459744,10000,500
48385,18288,578.6177,96.87325536,10000,500
48385,18294,688.9799,114.1780483,10000,500
48385,18303,326.1399,57.28473632,10000,500
48387,17201,52.4519,14.37045792,10000,500
48387,17218,153.6769,30.24253792,10000,500
48387,17359,581.4405,97.3158704,10000,500
48387,17372,593.5635,99.2167568,10000,500
48387,17395,452.5821,77.11087328,10000,500
48387,17404,899.255,147.149184,10000,500
48387,17447,558.6963,93.74957984,10000,500
48387,17466,527.4334,88.84755712,10000,500
48387,17507,490.8167,83.10605856,10000,500
48387,17592,300.0537,53.19442016,10000,500
48387,17620,344.7242,60.19875456,10000,500
48387,17679,692.5853,114.743375,10000,500
48387,17717,407.4193,70.02934624,10000,500
48387,17784,304.9051,53.95511968,10000,500
48387,17792,113.1271,23.88432928,10000,500
48387,17822,434.8796,74.33512128,10000,500
48387,17829,535.8488,90.16709184,10000,500
48387,17896,346.9879,60.55370272,10000,500
48387,17931,202.7696,37.94027328,10000,500
48387,17934,355.033,61.8151744,10000,500
48387,17942,959.3185,156.5671408,10000,500
48387,17943,761.4277,125.5378634,10000,500
48387,17945,416.2164,71.40873152,10000,500
48387,17952,522.7054,88.10620672,10000,500
48387,18029,637.5732,106.1174778,10000,500
48387,18042,592.2695,99.0138576,10000,500
48387,18063,373.9821,64.78639328,10000,500
48387,18082,649.4321,107.9769533,10000,500
48387,18127,851.1193,139.6015062,10000,500
48387,18286,365.2941,63.42411488,10000,500
48387,18288,296.1907,52.58870176,10000,500
48387,18294,189.568,35.8702624,10000,500
48387,18303,480.6612,81.51367616,10000,500
48389,17201,879.5925,144.066104,10000,500
48389,17218,807.484,132.7594912,10000,500
48389,17359,890.5735,145.7879248,10000,500
48389,17372,550.8752,92.52323136,10000,500
48389,17395,780.7808,128.5724294,10000,500
48389,17404,840.9479,138.0066307,10000,500
48389,17447,988.5274,161.1470963,10000,500
48389,17466,435.1352,74.37519936,10000,500
48389,17507,695.278,115.1655904,10000,500
48389,17592,795.8479,130.9349507,10000,500
48389,17620,647.1031,107.6117661,10000,500
48389,17679,820.3573,134.7780246,10000,500
48389,17717,749.5626,123.6774157,10000,500
48389,17784,686.1098,113.7280166,10000,500
48389,17792,818.0437,134.4152522,10000,500
48389,17822,702.6766,116.3256909,10000,500
48389,17829,893.7259,146.2822211,10000,500
48389,17896,657.2609,109.2045091,10000,500
48389,17931,762.6555,125.7303824,10000,500
48389,17934,589.8978,98.64197504,10000,500
48389,17942,901.0113,147.4245718,10000,500
48389,17943,810.9719,133.3063939,10000,500
48389,17945,647.1762,107.6232282,10000,500
48389,17952,474.409,80.5333312,10000,500
48389,18029,930.6409,152.0704931,10000,500
48389,18042,772.7886,127.3192525,10000,500
48389,18063,703.0116,116.3782189,10000,500
48389,18082,832.0433,136.6103894,10000,500
48389,18127,808.1594,132.8653939,10000,500
48389,18286,766.0502,126.2626714,10000,500
48389,18288,880.2126,144.1633357,10000,500
48389,18294,770.0298,126.8866726,10000,500
48389,18303,657.3526,109.2188877,10000,500
48391,17201,722.4182,119.4211738,10000,500
48391,17218,659.9533,109.6266774,10000,500
48391,17359,186.8804,35.44884672,10000,500
48391,17372,379.9226,65.71786368,10000,500
48391,17395,325.1587,57.13088416,10000,500
48391,17404,94.0719,20.89647392,10000,500
48391,17447,211.3613,39.28745184,10000,500
48391,17466,625.8322,104.276489,10000,500
48391,17507,339.7533,59.41931744,10000,500
48391,17592,493.2602,83.48919936,10000,500
48391,17620,738.7799,121.9866883,10000,500
48391,17679,81.5026,18.92560768,10000,500
48391,17717,383.5994,66.29438592,10000,500
48391,17784,698.4787,115.6674602,10000,500
48391,17792,670.6899,111.3101763,10000,500
48391,17822,387.7414,66.94385152,10000,500
48391,17829,231.5203,42.44838304,10000,500
48391,17896,488.4017,82.72738656,10000,500
48391,17931,649.1765,107.9368752,10000,500
48391,17934,624.6529,104.0915747,10000,500
48391,17942,154.1354,30.31443072,10000,500
48391,17943,13.246,8.2229728,10000,500
48391,17945,810.2721,133.1966653,10000,500
48391,17952,520.8809,87.82012512,10000,500
48391,18029,140.5707,28.18748576,10000,500
48391,18042,181.7569,34.64548192,10000,500
48391,18063,404.1124,69.51082432,10000,500
48391,18082,118.3403,24.70175904,10000,500
48391,18127,49.7401,13.94524768,10000,500
48391,18286,427.0862,73.11311616,10000,500
48391,18288,447.9195,76.3797776,10000,500
48391,18294,597.3919,99.81704992,10000,500
48391,18303,411.2077,70.62336736,10000,500
48393,17201,722.7697,119.476289,10000,500
48393,17218,635.3474,105.7684723,10000,500
48393,17359,1032.1185,167.9821808,10000,500
48393,17372,711.2141,117.6643709,10000,500
48393,17395,792.3224,130.3821523,10000,500
48393,17404,1238.9953,200.420463,10000,500
48393,17447,1067.3482,173.5061978,10000,500
48393,17466,437.4274,74.73461632,10000,500
48393,17507,830.557,136.3773376,10000,500
48393,17592,696.2373,115.3160086,10000,500
48393,17620,384.2869,66.40218592,10000,500
48393,17679,1032.3256,168.0146541,10000,500
48393,17717,747.1595,123.3006096,10000,500
48393,17784,416.1826,71.40343168,10000,500
48393,17792,676.6971,112.2521053,10000,500
48393,17822,774.6199,127.6064003,10000,500
48393,17829,998.7223,162.7456566,10000,500
48393,17896,670.2199,111.2364803,10000,500
48393,17931,582.3851,97.46398368,10000,500
48393,17934,554.1966,93.04402688,10000,500
48393,17942,1299.0587,209.8384042,10000,500
48393,17943,1101.168,178.8091424,10000,500
48393,17945,303.9942,53.81229056,10000,500
48393,17952,540.6588,90.92129984,10000,500
48393,18029,1072.1859,174.2647491,10000,500
48393,18042,932.0098,152.2851366,10000,500
48393,18063,713.7224,118.0576723,10000,500
48393,18082,1054.9115,171.5561232,10000,500
48393,18127,1190.8596,192.8727853,10000,500
48393,18286,745.1702,122.9886874,10000,500
48393,18288,780.6021,128.5444093,10000,500
48393,18294,658.7718,109.4414182,10000,500
48393,18303,820.4015,134.7849552,10000,500
48395,17201,397.7998,68.52100864,10000,500
48395,17218,341.2352,59.65167936,10000,500
48395,17359,234.7433,42.95374944,10000,500
48395,17372,248.9299,45.17820832,10000,500
48395,17395,66.8978,16.63557504,10000,500
48395,17404,439.214,75.0147552,10000,500
48395,17447,282.7472,50.48076096,10000,500
48395,17466,488.4296,82.73176128,10000,500
48395,17507,143.5102,28.64839936,10000,500
48395,17592,150.8633,29.80136544,10000,500
48395,17620,430.1562,73.59449216,10000,500
48395,17679,287.5067,51.22705056,10000,500
48395,17717,59.734,15.5122912,10000,500
48395,17784,389.8551,67.27527968,10000,500
48395,17792,351.9718,61.33517824,10000,500
48395,17822,112.5549,23.79460832,10000,500
48395,17829,214.1214,39.72023552,10000,500
48395,17896,191.1036,36.11104448,10000,500
48395,17931,340.5529,59.54469472,10000,500
48395,17934,316.0293,55.69939424,10000,500
48395,17942,499.2775,84.432712,10000,500
48395,17943,356.3491,62.02153888,10000,500
48395,17945,501.6484,84.80446912,10000,500
48395,17952,345.5674,60.33096832,10000,500
48395,18029,327.3671,57.47716128,10000,500
48395,18042,187.1909,35.49753312,10000,500
48395,18063,105.0358,22.61561344,10000,500
48395,18082,310.0927,54.76853536,10000,500
48395,18127,394.8821,68.06351328,10000,500
48395,18286,72.0276,17.43992768,10000,500
48395,18288,68.5956,16.90179008,10000,500
48395,18294,271.8289,48.76877152,10000,500
48395,18303,158.3365,30.9731632,10000,500
48397,17201,130.2796,26.57384128,10000,500
48397,17218,114.0645,24.0313136,10000,500
48397,17359,509.2615,85.9982032,10000,500
48397,17372,417.0544,71.54012992,10000,500
48397,17395,276.0731,49.43426208,10000,500
48397,17404,722.746,119.4725728,10000,500
48397,17447,489.8738,82.95821184,10000,500
48397,17466,350.9244,61.17094592,10000,500
48397,17507,314.3077,55.42944736,10000,500
48397,17592,123.5447,25.51780896,10000,500
48397,17620,269.4739,48.39950752,10000,500
48397,17679,516.0763,87.06676384,10000,500
48397,17717,230.9102,42.35271936,10000,500
48397,17784,229.1727,42.08027936,10000,500
48397,17792,100.7238,21.93949184,10000,500
48397,17822,258.3706,46.65851008,10000,500
48397,17829,463.6698,78.84942464,10000,500
48397,17896,170.4789,32.87709152,10000,500
48397,17931,147.8576,29.33007168,10000,500
48397,17934,178.524,34.1385632,10000,500
48397,17942,782.8095,128.8905296,10000,500
48397,17943,584.9187,97.86125216,10000,500
48397,17945,340.9661,59.60948448,10000,500
48397,17952,346.1964,60.42959552,10000,500
48397,18029,555.9367,93.31687456,10000,500
48397,18042,415.7605,71.3372464,10000,500
48397,18063,197.4731,37.10978208,10000,500
48397,18082,538.6623,90.60824864,10000,500
48397,18127,674.6103,111.924895,10000,500
48397,18286,188.7851,35.74750368,10000,500
48397,18288,207.9094,38.74619392,10000,500
48397,18294,30.6145,10.9463536,10000,500
48397,18303,304.1522,53.83706496,10000,500
48399,17201,532.9477,89.71219936,10000,500
48399,17218,460.8391,78.40557088,10000,500
48399,17359,571.2095,95.7116496,10000,500
48399,17372,212.8595,39.5223696,10000,500
48399,17395,359.4548,62.50851264,10000,500
48399,17404,582.4897,97.48038496,10000,500
48399,17447,669.1634,111.0708211,10000,500
48399,17466,101.7805,22.1051824,10000,500
48399,17507,304.1364,53.83458752,10000,500
48399,17592,392.4479,67.68183072,10000,500
48399,17620,313.7485,55.3417648,10000,500
48399,17679,557.4727,93.55771936,10000,500
48399,17717,347.8255,60.6850384,10000,500
48399,17784,352.7551,61.45799968,10000,500
48399,17792,471.3988,80.06133184,10000,500
48399,17822,300.9394,53.33329792,10000,500
48399,17829,574.3619,96.20594592,10000,500
48399,17896,268.891,48.3081088,10000,500
48399,17931,416.0106,71.37646208,10000,500
48399,17934,243.253,44.2880704,10000,500
48399,17942,642.5532,106.8983418,10000,500
48399,17943,552.5137,92.78014816,10000,500
48399,17945,313.8215,55.3532112,10000,500
48399,17952,72.6718,17.54093824,10000,500
48399,18029,611.2769,101.9942179,10000,500
48399,18042,471.0954,80.01375872,10000,500
48399,18063,301.2745,53.3858416,10000,500
48399,18082,594.0025,99.285592,10000,500
48399,18127,549.7012,92.33914816,10000,500
48399,18286,364.313,63.2702784,10000,500
48399,18288,423.1429,72.49480672,10000,500
48399,18294,423.385,72.532768,10000,500
48399,18303,255.6154,46.22649472,10000,500
48401,17201,218.7344,40.44355392,10000,500
48401,17218,317.5461,55.93722848,10000,500
48401,17359,380.2293,65.76595424,10000,500
48401,17372,492.4334,83.35955712,10000,500
48401,17395,351.7263,61.29668384,10000,500
48401,17404,636.41,105.935088,10000,500
48401,17447,357.4852,62.19967936,10000,500
48401,17466,537.9364,90.49442752,10000,500
48401,17507,389.6867,67.24887456,10000,500
48401,17592,179.4776,34.28808768,10000,500
48401,17620,460.0077,78.27520736,10000,500
48401,17679,513.3382,86.63742976,10000,500
48401,17717,248.1731,45.05954208,10000,500
48401,17784,419.7065,71.9559792,10000,500
48401,17792,251.8177,45.63101536,10000,500
48401,17822,333.7496,58.47793728,10000,500
48401,17829,334.6376,58.61717568,10000,500
48401,17896,346.7536,60.51696448,10000,500
48401,17931,337.3548,59.04323264,10000,500
48401,17934,365.5361,63.46206048,10000,500
48401,17942,696.4734,115.3530291,10000,500
48401,17943,553.545,92.941856,10000,500
48401,17945,531.4999,89.48518432,10000,500
48401,17952,529.1266,89.11305088,10000,500
48401,18029,436.362,74.5675616,10000,500
48401,18042,413.0224,70.90791232,10000,500
48401,18063,272.8521,48.92920928,10000,500
48401,18082,448.2209,76.42703712,10000,500
48401,18127,592.0781,98.98384608,10000,500
48401,18286,200.2347,37.54280096,10000,500
48401,18288,153.8024,30.26221632,10000,500
48401,18294,178.7545,34.1747056,10000,500
48401,18303,379.5312,65.65649216,10000,500
48403,17201,368.6508,63.95044544,10000,500
48403,17218,478.3033,81.14395744,10000,500
48403,17359,395.3878,68.14280704,10000,500
48403,17372,579.465,97.006112,10000,500
48403,17395,377.165,65.285472,10000,500
48403,17404,651.5685,108.3119408,10000,500
48403,17447,372.6436,64.57651648,10000,500
48403,17466,698.6936,115.7011565,10000,500
48403,17507,475.9846,80.78038528,10000,500
48403,17592,309.0167,54.59981856,10000,500
48403,17620,620.7649,103.4819363,10000,500
48403,17679,508.4522,85.87130496,10000,500
